"logicalRoot","relativePath","filename","extension","byteSize","sizeMB","modifiedAt","gitTracked","gitIgnored","ignoreRule","sha256Status","sha256"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/newton/package-manifest.json","package-manifest.json",".json","439","0","2026-06-27T17:42:56.8824685Z","False","False",,"CALCULATED","bfa7057e80d6e7ea01118bfe13d8aa93fda83450c8affc1d67e014576cd5a48a"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/orange/package-manifest.json","package-manifest.json",".json","439","0","2026-06-27T17:42:56.8641882Z","False","False",,"CALCULATED","7515897ecad8b3507cffa9717f4a68dd4bb86f82583069b3726f05e66b671905"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/polk/package-manifest.json","package-manifest.json",".json","396","0","2026-06-27T17:42:56.8386122Z","False","False",,"CALCULATED","314be047a5d6c93fdd1ddc8677f34d069d3ffbfbe4d53882c7a843739d9b78d9"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/san-jacinto/package-manifest.json","package-manifest.json",".json","577","0.001","2026-06-27T17:42:56.8013759Z","False","False",,"CALCULATED","740760dbf96c6fea82c0e90dc67857367f6280aece571db2c1d11ddc06d6b7e6"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/tyler/package-manifest.json","package-manifest.json",".json","438","0","2026-06-27T17:42:56.8900417Z","False","False",,"CALCULATED","f55877cbb34750bae6b7dc0505a2439851fd54172d00b8a0f74fbb8d6af06aee"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/walker/package-manifest.json","package-manifest.json",".json","398","0","2026-06-27T17:42:56.8462480Z","False","False",,"CALCULATED","8308cf70fca11a92ba904f310ae9f7b3457af9776541793cb9874ac3bcb22182"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/waller/package-manifest.json","package-manifest.json",".json","440","0","2026-06-27T17:42:56.9237455Z","False","False",,"CALCULATED","19df87177825adb679a690088bc6a45df1068b98a327493aa20372b8e619e9d2"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/washington/package-manifest.json","package-manifest.json",".json","444","0","2026-06-27T17:42:56.9452402Z","False","False",,"CALCULATED","706ee3fb6c6628df1290bbe29e5fc23825d54ad82ebdc8078d42a2f683ec4372"
"GRIDLY_SOURCE_DATA_REPO","Community-Packages/wharton/package-manifest.json","package-manifest.json",".json","441","0","2026-06-27T17:42:56.9743533Z","False","False",,"CALCULATED","ce867bdde761dd68c2e33febbe83ced08434726422dd6e043c54c4a12b325958"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/austin/austin-crossings.geojson","austin-crossings.geojson",".geojson","428599","0.409","2026-06-28T20:51:17.5944180Z","False","False",,"CALCULATED","70124c64f69bf2f4ba5ac0890bfe998acf716fe38521a24a85749c6de8f945a6"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/austin/package-manifest.json","package-manifest.json",".json","317","0","2026-06-28T20:51:17.5961700Z","False","False",,"CALCULATED","5e4f6585edb15d90a33d349e86a592fa83b603b0b0138ac41714f235b0fe47cc"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/austin/Production/austin-production-crossings.geojson","austin-production-crossings.geojson",".geojson","461418","0.44","2026-06-28T20:51:17.9270285Z","False","False",,"CALCULATED","e9ff1b0368cb50f1dbfde1823f05389811988d5dffc2d15e3ceef66eeb935624"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/austin/Production/production-certification.json","production-certification.json",".json","812","0.001","2026-06-28T20:51:17.9270285Z","False","False",,"CALCULATED","ecac36fdd2629e3400b0de463bdc2d6a118d1787e96e2aa164e282a809895c54"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/austin/Production/production-package-manifest.json","production-package-manifest.json",".json","676","0.001","2026-06-28T20:51:17.9325272Z","False","False",,"CALCULATED","5a541c803057cb004656e58e268d2ad00b293efe49793981fff334158eaf6545"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazoria/brazoria-crossings.geojson","brazoria-crossings.geojson",".geojson","664997","0.634","2026-06-28T20:51:23.9263352Z","False","False",,"CALCULATED","a952f9f20d79a3e501b72a1ac46cf48e49b23cc01f823321bfc7423353ffc38d"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazoria/package-manifest.json","package-manifest.json",".json","323","0","2026-06-28T20:51:23.9263352Z","False","False",,"CALCULATED","a01018fa6655acc5e9f04c8f9c251b76aeb9904866a42019c90a4a09d8eb83f3"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazoria/Production/brazoria-production-crossings.geojson","brazoria-production-crossings.geojson",".geojson","715981","0.683","2026-06-28T20:51:24.2695248Z","False","False",,"CALCULATED","bd55de8ce594875f6b01c70df3739d505e69e560e4e10448a2539bbb453c3102"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazoria/Production/production-certification.json","production-certification.json",".json","984","0.001","2026-06-28T20:51:24.2739107Z","False","False",,"CALCULATED","34543fbfab9254671850b1f2801d29756d837e280eb37cbf8fcec575867f10dd"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazoria/Production/production-package-manifest.json","production-package-manifest.json",".json","850","0.001","2026-06-28T20:51:24.2756614Z","False","False",,"CALCULATED","98ae3728fa12be7c615f6e33e0eda8223f73bc40ee3eeb09fcf2f1d1e46eb211"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazos/brazos-crossings.geojson","brazos-crossings.geojson",".geojson","364611","0.348","2026-06-28T20:51:29.5946516Z","False","False",,"CALCULATED","0ac814541e0c445b90cbc66ba06fa35d03495e8711d0bf2bf20ca402d6646000"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazos/package-manifest.json","package-manifest.json",".json","316","0","2026-06-28T20:51:29.5946516Z","False","False",,"CALCULATED","0216ffcef7a2ff54c81e84d317649914ff41bdffc5a2e156efbf46fb9da32e29"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazos/Production/brazos-production-crossings.geojson","brazos-production-crossings.geojson",".geojson","392844","0.375","2026-06-28T20:51:29.7734037Z","False","False",,"CALCULATED","6993763f5c53dfa0d82a4f0a423ce44186622c61e6b659d00a90e02935844825"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazos/Production/production-certification.json","production-certification.json",".json","861","0.001","2026-06-28T20:51:29.7769659Z","False","False",,"CALCULATED","f3fdfc0079ef87d47cc89d113288e1e8a59aecfe7690f2571f1a3ab98a9b655a"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/brazos/Production/production-package-manifest.json","production-package-manifest.json",".json","726","0.001","2026-06-28T20:51:29.7790089Z","False","False",,"CALCULATED","1a383d2a5537d0909bec9df7ff8d95d0a4b8ffa3c1bd384ae83f65bd3387cb11"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/calhoun/calhoun-crossings.geojson","calhoun-crossings.geojson",".geojson","313782","0.299","2026-06-28T20:51:35.4268336Z","False","False",,"CALCULATED","a2a9bf295b9507db56a0331dd5d61f8909868db7caf1b6d698a99169a0138b78"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/calhoun/package-manifest.json","package-manifest.json",".json","319","0","2026-06-28T20:51:35.4293065Z","False","False",,"CALCULATED","6b65abab606df2be253e34eb2fdee53a8b055dd1dacbf07c62d8eeac2d70669f"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/calhoun/Production/calhoun-production-crossings.geojson","calhoun-production-crossings.geojson",".geojson","337973","0.322","2026-06-28T20:51:35.5832714Z","False","False",,"CALCULATED","312a0f59863929871500ccaca6e1108dc6a909a232c3616f1b416d348c28d7c9"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/calhoun/Production/production-certification.json","production-certification.json",".json","868","0.001","2026-06-28T20:51:35.5832714Z","False","False",,"CALCULATED","9e082d22c4c586e886fa6557425dc5f2978c764c106af8065c60e064296a71a9"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/calhoun/Production/production-package-manifest.json","production-package-manifest.json",".json","734","0.001","2026-06-28T20:51:35.5991729Z","False","False",,"CALCULATED","c5c4947b57fd3eb833b592305507c78fda0d752c6a828be364a57f49220d5ae6"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/chambers/chambers-crossings.geojson","chambers-crossings.geojson",".geojson","63614","0.061","2026-06-28T20:51:41.0069739Z","False","False",,"CALCULATED","a91c873897d2146903e5047a1603f63e730f9c6e854d0b0c6fa1728bc29a21b3"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/chambers/package-manifest.json","package-manifest.json",".json","322","0","2026-06-28T20:51:41.0069739Z","False","False",,"CALCULATED","20f2e184b8509baebefb9c026364255d705f75b52e2d205cd63e6b955af0abb5"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/chambers/Production/chambers-production-crossings.geojson","chambers-production-crossings.geojson",".geojson","68498","0.065","2026-06-28T20:51:41.0647137Z","False","False",,"CALCULATED","ece0cbace2e0f117c652ddcf323ea0c35822b61b42ccbd1827e79af041ed55be"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/chambers/Production/production-certification.json","production-certification.json",".json","818","0.001","2026-06-28T20:51:41.0647137Z","False","False",,"CALCULATED","236c2b807c0f2df2b750fa32ca4b052c3d2e17b3b313823b2abc5dc1891b63f8"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/chambers/Production/production-package-manifest.json","production-package-manifest.json",".json","685","0.001","2026-06-28T20:51:41.0746755Z","False","False",,"CALCULATED","73243f010b2dd642cb0100bf17497a3736e2de7eb6bfc2240fc58b0a80f73377"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/colorado/colorado-crossings.geojson","colorado-crossings.geojson",".geojson","461807","0.44","2026-06-28T20:51:46.3809637Z","False","False",,"CALCULATED","2c416c7eba73415cef3e14460a29a217e42fee3aa4adfec98d6fcf5815f2bca2"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/colorado/package-manifest.json","package-manifest.json",".json","323","0","2026-06-28T20:51:46.3832794Z","False","False",,"CALCULATED","3ccc78d62b25661350ec2d383f6a39e02f55a99e4de86d0d40dec5b49203d80a"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/colorado/Production/colorado-production-crossings.geojson","colorado-production-crossings.geojson",".geojson","497156","0.474","2026-06-28T20:51:46.6337688Z","False","False",,"CALCULATED","bb4ce441e24adf1eddbf8ce2d611eff4a3f2caa38f92a3143af0da7d260e317f"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/colorado/Production/production-certification.json","production-certification.json",".json","822","0.001","2026-06-28T20:51:46.6337688Z","False","False",,"CALCULATED","3c60de6cd2c8428437fcade92e269aeb97ff9924f3a47abaadbdfa448a53929f"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/colorado/Production/production-package-manifest.json","production-package-manifest.json",".json","688","0.001","2026-06-28T20:51:46.6399965Z","False","False",,"CALCULATED","74c841ea242d733a0d4ab38769a01ea14047bcdf7872dca683d1ee2684f14a8b"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/crossing-manifest.json","crossing-manifest.json",".json","11401","0.011","2026-06-28T20:53:49.6758679Z","False","False",,"CALCULATED","1514085ecedb787d0ae13f4df3056b709978b614a09c69abd9b997ae0d7a3554"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fayette/fayette-crossings.geojson","fayette-crossings.geojson",".geojson","643966","0.614","2026-06-28T20:51:51.9257173Z","False","False",,"CALCULATED","5c9b13da990ca0912cf043289693a3b28dd88532e2a1d3bbf5fd39937b784b32"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fayette/package-manifest.json","package-manifest.json",".json","320","0","2026-06-28T20:51:51.9317497Z","False","False",,"CALCULATED","7f1760ec0ee33d89eb81929d6f24b41bcf2fa5c98d9bdf96ed7b83aefbb424b0"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fayette/Production/fayette-production-crossings.geojson","fayette-production-crossings.geojson",".geojson","693297","0.661","2026-06-28T20:51:52.2306685Z","False","False",,"CALCULATED","12f929c282f2182f8c0ca1d4f966fc260e93ff263cd81894bd7161887c38506e"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fayette/Production/production-certification.json","production-certification.json",".json","869","0.001","2026-06-28T20:51:52.2466257Z","False","False",,"CALCULATED","f84fe6dee2a70aded293b570f24867e72cb102bce7e4adfdbe5e2b7d6ab6b56a"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fayette/Production/production-package-manifest.json","production-package-manifest.json",".json","734","0.001","2026-06-28T20:51:52.2506602Z","False","False",,"CALCULATED","72762e4855c74e7e1a2b03272dc535af266053518d71f17e6224f2ccd8d1fbba"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fort-bend/fort-bend-crossings.geojson","fort-bend-crossings.geojson",".geojson","741931","0.708","2026-06-28T20:51:57.5350944Z","False","False",,"CALCULATED","5a9689a1ecf5024ed1b8b0700452ba32cb7afc652bc1bc6df3b8957f944d3ff7"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fort-bend/package-manifest.json","package-manifest.json",".json","326","0","2026-06-28T20:51:57.5350944Z","False","False",,"CALCULATED","ad86095e3d4462e5e0772e39b728a9e1a6e673060fadd8c1c00a43e718d9c5ce"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fort-bend/Production/fort-bend-production-crossings.geojson","fort-bend-production-crossings.geojson",".geojson","798817","0.762","2026-06-28T20:51:57.8256689Z","False","False",,"CALCULATED","c7a6d57b92ceec190ac067515eecffd53db1d7fcc64f9a33c22249f0e7b8c049"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fort-bend/Production/production-certification.json","production-certification.json",".json","931","0.001","2026-06-28T20:51:57.8276780Z","False","False",,"CALCULATED","ab95a774206b66b2dd4dd201a72559ad0bc492044ffd9da4ce4ecf168e2118e2"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/fort-bend/Production/production-package-manifest.json","production-package-manifest.json",".json","798","0.001","2026-06-28T20:51:57.8296922Z","False","False",,"CALCULATED","288ea58797db415564c538000d990d4c6fd1a30fd39428ebe67ab980aa0950a8"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/galveston/galveston-crossings.geojson","galveston-crossings.geojson",".geojson","611279","0.583","2026-06-28T20:52:02.9491305Z","False","False",,"CALCULATED","8451f743a5d3e05856678e2769f6a8a55971b74a27b10f6f85f59549518c2e20"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/galveston/package-manifest.json","package-manifest.json",".json","326","0","2026-06-28T20:52:02.9652103Z","False","False",,"CALCULATED","4cd79b6643882828822d7b721a02a14faefe060968f42bc2258cec19718f243f"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/galveston/Production/galveston-production-crossings.geojson","galveston-production-crossings.geojson",".geojson","658622","0.628","2026-06-28T20:52:03.2991352Z","False","False",,"CALCULATED","6df2218dd1686abfdf74aa73aa1fa33ef79c7d5036eadd0d18495265eea6fc57"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/galveston/Production/production-certification.json","production-certification.json",".json","932","0.001","2026-06-28T20:52:03.3078254Z","False","False",,"CALCULATED","54792b808c6e51d0ff17203b36a2791c7f82964531425fec1c287198b24eaa47"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/galveston/Production/production-package-manifest.json","production-package-manifest.json",".json","799","0.001","2026-06-28T20:52:03.3108091Z","False","False",,"CALCULATED","dd69cbf7885bd19d63307714e2ddc9c118470197f498716c0da8de337b2786a4"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/grimes/grimes-crossings.geojson","grimes-crossings.geojson",".geojson","461512","0.44","2026-06-28T20:52:08.7146049Z","False","False",,"CALCULATED","f264a39a6f8ff75778e71e6ba1397b7716dc9c141a30cddf72e62746a63d33ab"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/grimes/package-manifest.json","package-manifest.json",".json","317","0","2026-06-28T20:52:08.7164593Z","False","False",,"CALCULATED","f4b994caa4c00fddb4e7d3ffe5866420e83c3f844f767e039680e2796922678b"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/grimes/Production/grimes-production-crossings.geojson","grimes-production-crossings.geojson",".geojson","496605","0.474","2026-06-28T20:52:08.9339212Z","False","False",,"CALCULATED","d99185952a6c70588ba7e697f2f4a3991c98401a5a09c5c7be3c17ea3de520a4"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/grimes/Production/production-certification.json","production-certification.json",".json","915","0.001","2026-06-28T20:52:08.9479825Z","False","False",,"CALCULATED","f9931ff9f1261a77b26b76489fe3fdcbb2b2841eb15e804efdde097ae42a8788"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/grimes/Production/production-package-manifest.json","production-package-manifest.json",".json","779","0.001","2026-06-28T20:52:08.9492046Z","False","False",,"CALCULATED","ca1f78ed522a1c171afc4758f2e6cb69231b9b232b5f7195eebe69a404967ba1"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/hardin/hardin-crossings.geojson","hardin-crossings.geojson",".geojson","347711","0.332","2026-06-28T20:52:14.1967230Z","False","False",,"CALCULATED","562ec410762d919d7c79d2a2e5cd104877f6559e15f31da74f44f7b7133da9e3"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/hardin/package-manifest.json","package-manifest.json",".json","316","0","2026-06-28T20:52:14.1967230Z","False","False",,"CALCULATED","f1d7f271c0bafab3f1bbeb6fa0e83f6e5d21db9b3be4b4a2d7f63b84721e2c72"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/hardin/Production/hardin-production-crossings.geojson","hardin-production-crossings.geojson",".geojson","374129","0.357","2026-06-28T20:52:14.4103710Z","False","False",,"CALCULATED","1d29f2bd997fab4af0e7cec36bd4b78ef26365ce035d45812c6f68b36546e479"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/hardin/Production/production-certification.json","production-certification.json",".json","810","0.001","2026-06-28T20:52:14.4137685Z","False","False",,"CALCULATED","6fd851bc9aba37579e042b330902544e4f440616ee2b3968ac666ee112cf7d5c"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/hardin/Production/production-package-manifest.json","production-package-manifest.json",".json","675","0.001","2026-06-28T20:52:14.4170162Z","False","False",,"CALCULATED","79993c57edd3a8be1cb023bf60c7c595665fde4fd61aeae6e8313b1f18c142a0"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/harris/harris-crossings.geojson","harris-crossings.geojson",".geojson","4908400","4.681","2026-06-28T20:52:19.8792738Z","False","False",,"CALCULATED","efb7cca90a23cd9c99170f9bf25bcce7de7b0dfacead83d1f6dae3f688da67ec"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/harris/package-manifest.json","package-manifest.json",".json","318","0","2026-06-28T20:52:19.8792738Z","False","False",,"CALCULATED","91ad859907627d51b21e387f5cacba51a28755c69f1fb0c52730dffc29d8accf"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/harris/Production/harris-production-crossings.geojson","harris-production-crossings.geojson",".geojson","5288422","5.043","2026-06-28T20:52:22.0460347Z","False","False",,"CALCULATED","b6bca59e135bd4ae48c09f4e63614f6d838c82a868f2767287f94d08510fa713"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/harris/Production/production-certification.json","production-certification.json",".json","979","0.001","2026-06-28T20:52:22.0480462Z","False","False",,"CALCULATED","30e2a57db3dd254ec12f58d351388a67023a1c76597675022645a32e2831c158"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/harris/Production/production-package-manifest.json","production-package-manifest.json",".json","842","0.001","2026-06-28T20:52:22.0527729Z","False","False",,"CALCULATED","fbd84b51d5229f3faad168da81859dfb1430fcbd7aaee24c0e5167a38cdacfd5"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jackson/jackson-crossings.geojson","jackson-crossings.geojson",".geojson","313176","0.299","2026-06-28T20:52:27.3439967Z","False","False",,"CALCULATED","a37bd59b852f962f4095b41de467cc96d95f4f0b0da6e7d80bfcaaec5e074768"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jackson/package-manifest.json","package-manifest.json",".json","319","0","2026-06-28T20:52:27.3543913Z","False","False",,"CALCULATED","08d912464295315cfbbaa64d8c8bd8765d351bb6d764d5884bccaa9c900100c1"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jackson/Production/jackson-production-crossings.geojson","jackson-production-crossings.geojson",".geojson","336964","0.321","2026-06-28T20:52:27.4964015Z","False","False",,"CALCULATED","6260f436cdbd08d6e249a2b944e3d0daafbf84e55374b8882ceeb6caee9c0e77"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jackson/Production/production-certification.json","production-certification.json",".json","815","0.001","2026-06-28T20:52:27.4981550Z","False","False",,"CALCULATED","bd4192d19f6cc23fb1ac543eedbfd2d5494d57c8546eb26dafa54ee97c8f2d1f"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jackson/Production/production-package-manifest.json","production-package-manifest.json",".json","681","0.001","2026-06-28T20:52:27.5001633Z","False","False",,"CALCULATED","36579131f5bdff3735cdca5dc24854113745853be087b349af347f104d84f635"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jasper/jasper-crossings.geojson","jasper-crossings.geojson",".geojson","447275","0.427","2026-06-28T20:52:32.8103483Z","False","False",,"CALCULATED","08b7a09c7495a9ce8b81ac3327fef9a3b50d74f102b894192a456ac4ff594586"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jasper/package-manifest.json","package-manifest.json",".json","317","0","2026-06-28T20:52:32.8123633Z","False","False",,"CALCULATED","83e571c7c1051fb931f3c244eca518d9fb565b929cbbbcf4cc55fbe1bf1af6bb"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jasper/Production/jasper-production-crossings.geojson","jasper-production-crossings.geojson",".geojson","481660","0.459","2026-06-28T20:52:32.9953476Z","False","False",,"CALCULATED","3d5e0d12dd50ea096bf62c88191eae832c19cdc1c6b38132b4877d1c3f999df4"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jasper/Production/production-certification.json","production-certification.json",".json","864","0.001","2026-06-28T20:52:33.0028771Z","False","False",,"CALCULATED","750d4f472e9a0fb2ffe026c4948577767a437e3e5985eb55e1a8072bd1107efd"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jasper/Production/production-package-manifest.json","production-package-manifest.json",".json","728","0.001","2026-06-28T20:52:33.0048980Z","False","False",,"CALCULATED","f5e500c768482cbd95385cfc2170aff841a6ba5b11f0a1a47059e8551c5f78b2"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jefferson/jefferson-crossings.geojson","jefferson-crossings.geojson",".geojson","1601368","1.527","2026-06-28T20:52:38.2182332Z","False","False",,"CALCULATED","3024db877d59b70860dd82e582e0c5879161587b0fb708658aa22e9c231465ac"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jefferson/package-manifest.json","package-manifest.json",".json","326","0","2026-06-28T20:52:38.2209080Z","False","False",,"CALCULATED","706fce93a10cb5d81c3517674d04005fd35e11c4a63b344ebfa5617a125e9ca2"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jefferson/Production/jefferson-production-crossings.geojson","jefferson-production-crossings.geojson",".geojson","1724470","1.645","2026-06-28T20:52:38.8715040Z","False","False",,"CALCULATED","836859bf7440a69c054038da033223866e129f5d01af609e66b9503c0e40c798"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jefferson/Production/production-certification.json","production-certification.json",".json","932","0.001","2026-06-28T20:52:38.8744707Z","False","False",,"CALCULATED","8a65a237c2a2cb5879a6b835b3d1d7e0ea5bc23454e204e6397236d17d627904"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/jefferson/Production/production-package-manifest.json","production-package-manifest.json",".json","799","0.001","2026-06-28T20:52:38.8765348Z","False","False",,"CALCULATED","1ccd13a2e3b09f40e300e445f5e74d61743a6ae2ee41fc9b2417b6841264d462"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/lavaca/lavaca-crossings.geojson","lavaca-crossings.geojson",".geojson","165207","0.158","2026-06-28T20:52:44.2612935Z","False","False",,"CALCULATED","610fd09e80e564d0d24c0649333f735c2d8d3acec183bb8b9cc7ccb5b8d12906"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/lavaca/package-manifest.json","package-manifest.json",".json","316","0","2026-06-28T20:52:44.2612935Z","False","False",,"CALCULATED","969f361841af5ab10641bc969306555b8d15a587bb1280dc83a316d5073a40ac"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/lavaca/Production/lavaca-production-crossings.geojson","lavaca-production-crossings.geojson",".geojson","177770","0.17","2026-06-28T20:52:44.3532320Z","False","False",,"CALCULATED","6258a6b13099725523c538062adabd0263c6afef8534840d95401332ba564b4b"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/lavaca/Production/production-certification.json","production-certification.json",".json","809","0.001","2026-06-28T20:52:44.3556432Z","False","False",,"CALCULATED","599ac3768eb1440a848223b81e3615b2594b22e373e67bfdc262350ee3272bab"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/lavaca/Production/production-package-manifest.json","production-package-manifest.json",".json","674","0.001","2026-06-28T20:52:44.3587270Z","False","False",,"CALCULATED","ce2be2bdeb585e0466060f8df72e330212a9832db6338478eb1d801e0ce50bc6"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/liberty/liberty-crossings.geojson","liberty-crossings.geojson",".geojson","487064","0.465","2026-06-28T20:52:49.5729473Z","False","False",,"CALCULATED","5d3ed23c13cd9dc5e394f923fca0df5e56c9c96b735ec7efe66aec6cf97d3b90"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/liberty/package-manifest.json","package-manifest.json",".json","320","0","2026-06-28T20:52:49.5749634Z","False","False",,"CALCULATED","66351aea00c0205a1682d050c128f8e9d1c15c4273138e5d186c2d337bd25cf8"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/liberty/Production/liberty-production-crossings.geojson","liberty-production-crossings.geojson",".geojson","524285","0.5","2026-06-28T20:52:49.7919679Z","False","False",,"CALCULATED","e1fff757f544faa8a52e000fd6260fe969469ea6ed44701af077c62de3d58048"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/liberty/Production/production-certification.json","production-certification.json",".json","978","0.001","2026-06-28T20:52:49.7939826Z","False","False",,"CALCULATED","c4bc3bce77c0502565b7281549f50497154c3a4a26fbb359f886ec047f240585"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/liberty/Production/production-package-manifest.json","production-package-manifest.json",".json","843","0.001","2026-06-28T20:52:49.7968068Z","False","False",,"CALCULATED","754c1aeef661ec6ef5e27cdef6b0d7c0adac0b6b3dcca80a4703bc0a4d454439"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/matagorda/matagorda-crossings.geojson","matagorda-crossings.geojson",".geojson","339527","0.324","2026-06-28T20:52:55.1630754Z","False","False",,"CALCULATED","35f048dd8f90a920fb8be276f351c17a6f2f6e8e20a6da371de4eb276a871ab2"
"GRIDLY_SOURCE_DATA_REPO","Crossing-Packages/matagorda/package-manifest.json","package-manifest.json",".json","325","0","2026-06-28T20:52:55.1655781Z","False","False",,"CALCULATED","6ac153553a2f68f6ac6809e7f45e6c8dc2d5d17a40709f29c9558e578a4d3501"
